phenotype	taxonomy rank level	NCBI taxon id	scientific name	super kingdom	Nr. runs in which the species/genus can be found	mean relative abundance	median relative abundance	SD of relative abundance
D003015	species	596085	Prevotella aurantiaca	Bacteria	2	0.0237509605	0.0237509605	0.0325152298234492	
D003015	species	623280	Parapedobacter luteus	Bacteria	2	0.000530497	0.000530497	0.000260442983860192	
D003015	species	626940	Phascolarctobacterium succinatutens	Bacteria	2	0.142575	0.142575	0.0813809194467598	
D003015	species	638617	Bifidobacterium bohemicum	Bacteria	2	0.002713365	0.002713365	4.1641518344076e-05	
D003015	species	649333	Bizionia echini	Bacteria	2	0.001935981	0.001935981	0.00171030604171359	
D003015	species	658081	Lachnospiraceae bacterium 1_1_57FAA	Bacteria	2	1.196325	1.196325	1.55479346154079	
D003015	species	667303	Salinirepens amamiensis	Bacteria	2	0.000556368	0.000556368	0.00012071868389773	
D003015	species	669359	Geminocystis herdmanii	Bacteria	2	0.0020787195	0.0020787195	0.00181008092985935	
D003015	species	674529	Bacteroides faecis	Bacteria	2	3.172065	3.172065	2.36581665529051	
D003015	species	702383	Jiangella muralis	Bacteria	2	0.00501818	0.00501818	0.00125750455752653	
D003015	species	709881	Micromonospora cremea	Bacteria	2	0.004882945	0.004882945	0.00156383028620436	
D003015	species	714067	Kroppenstedtia eburnea	Bacteria	2	0.006609398	0.006609398	0.00801166408062695	
D003015	species	718002	Bacillus endoradicis	Bacteria	2	0.00807948	0.00807948	0.0066457006565749	
D003015	species	748280	Pseudogulbenkiania sp. NH8B	Bacteria	2	0.00514388	0.00514388	0.00489962773965533	
D003015	species	754436	Photobacterium aphoticum	Bacteria	2	0.0009765665	0.0009765665	0.000674089844252604	
D003015	species	754477	Methylophaga frappieri	Bacteria	2	0.002959065	0.002959065	0.000195649375286506	
D003015	species	765414	Paraburkholderia bannensis	Bacteria	2	0.00555157	0.00555157	0.00432306701241144	
D003015	species	768539	Microbacterium sp. JCM 9637	Bacteria	2	0.00288981	0.00288981	0.00176308590607491	
D003015	species	796924	Rhizobium sp. STM 3625	Bacteria	2	0.02627365	0.02627365	0.0131176086084698	
D003015	species	868131	Methanobacterium paludis	Archaea	2	0.008759225	0.008759225	0.00489766905387144	
D003015	species	887349	Arthrobacter sp. KOPRI 25486	Bacteria	2	0.005568395	0.005568395	1.9728279195104e-06	
D003015	species	887412	Psychrobacter sp. KOPRI 25501	Bacteria	2	0.005402875	0.005402875	0.00155373280136901	
D003015	species	929191	Bacillus sp. CCBAU 10952	Bacteria	2	0.00651534	0.00651534	0.0031907627815618	
D003015	species	936456	Desulfurispirillum indicum	Bacteria	2	0.000295281	0.000295281	0.000246621874715119	
D003015	species	1033846	Marinobacter adhaerens	Bacteria	2	0.00399135	0.00399135	0.000194652354725033	
D003015	species	1033854	Thioalkalivibrio sulfidiphilus	Bacteria	2	0.00548907	0.00548907	0.000706640090710965	
D003015	species	1070870	Geodermatophilus nigrescens	Bacteria	2	0.010415025	0.010415025	0.0106789740968527	
D003015	species	1071875	Pedobacter sp. CCBAU 10902	Bacteria	2	0.0077489	0.0077489	0.00743056089942072	
D003015	species	1072256	Corynebacterium uterequi	Bacteria	2	0.000729853	0.000729853	0.000367955741512481	
D003015	species	1113643	Runella sp. NBRC 15128	Bacteria	2	0.00271043	0.00271043	0.000335027192926186	
D003015	species	1113673	Sporosarcina sp. NBRC 100707	Bacteria	2	0.00501818	0.00501818	0.00125750455752653	
D003015	species	1113834	Rhizobium sp. NBRC 101870	Bacteria	2	0.009016515	0.009016515	0.00563788257455314	
D003015	species	1113892	Alcanivorax sp. NBRC 102021	Bacteria	2	0.003931315	0.003931315	0.00155367623282652	
D003015	species	1114002	Lactobacillus sp. NBRC 107179	Bacteria	2	0.004570775	0.004570775	0.00305606601081358	
D003015	species	1114014	Lactobacillus sp. NBRC 107191	Bacteria	2	0.004913125	0.004913125	0.000107331738316306	
D003015	species	1114092	Weissella sp. NBRC 107272	Bacteria	2	0.003403705	0.003403705	0.00180510926208083	
D003015	species	1114980	Spiroplasma atrichopogonis	Bacteria	2	0.00794035	0.00794035	0.00770131208593705	
D003015	species	1118202	Cruoricaptor ignavus	Bacteria	2	0.031238435	0.031238435	0.0340222518579598	
D003015	species	1121000	Andreprevotia lacus	Bacteria	2	0.007238725	0.007238725	0.00578890644087897	
D003015	species	1121252	Cucumibacter marinus	Bacteria	2	0.00525973	0.00525973	0.000434545401310381	
D003015	species	1123067	Rubellimicrobium mesophilum	Bacteria	2	0.003684465	0.003684465	0.00140805466230896	
D003015	species	1133364	Paenibacillus vulneris	Bacteria	2	0.015497615	0.015497615	0.0184150192678816	
D003015	species	1134563	Prevotella sp. JCM 6348	Bacteria	2	0.0040200165	0.0040200165	0.00493524258690335	
D003015	species	1137799	Endozoicomonas numazuensis	Bacteria	2	0.00190181	0.00190181	0.000692512097222857	
D003015	species	1144662	Acinetobacter sp. CIP 101966	Bacteria	2	0.0041976	0.0041976	0.00130864251994194	
D003015	species	1155537	Saccharomonospora sp. YIM M11204177	Bacteria	2	0.0008583245	0.0008583245	0.000186269603834066	
D003015	species	1176649	Agrobacterium fabrum	Bacteria	2	0.011675929	0.011675929	0.0155015781090469	
D003015	species	1195760	Wenyingzhuangia marina	Bacteria	2	0.0897494	0.0897494	0.0892023689748204	
D003015	species	1204214	Streptomyces sp. YIM 75781	Bacteria	2	0.00330261	0.00330261	0.00116867780367388	
D003015	species	1211639	Laceyella sp. CCTCC AB 2012157	Bacteria	2	0.02342845	0.02342845	0.0252599048336489	
D003015	species	1231337	Lactobacillus shenzhenensis	Bacteria	2	0.002313365	0.002313365	0.000846923005030563	
D003015	species	1293032	Saccharopolyspora ghardaiensis	Bacteria	2	0.00486531	0.00486531	0.000261912351751497	
D003015	species	1333667	Geodermatophilus poikilotrophus	Bacteria	2	0.00246766	0.00246766	0.00062979172573161	
D003015	species	1341696	Rehaibacterium terrae	Bacteria	2	0.010433725	0.010433725	0.010307318772661	
D003015	species	1391911	Micrococcus aloeverae	Bacteria	2	0.002589785	0.002589785	0.000505644988158688	
D003015	species	1453492	Chryseobacterium hispalense	Bacteria	2	0.009144775	0.009144775	0.00568771946049117	
D003015	species	1463832	Streptomyces sp. NRRL B-24051	Bacteria	2	0.00239068	0.00239068	0.000147106494758049	
D003015	species	1463861	Streptomyces sp. NRRL F-525	Bacteria	2	0.00877225	0.00877225	0.00453290802079636	
D003015	species	1476870	Actinophytocola sediminis	Bacteria	2	0.00451311	0.00451311	0.00208685595904461	
D003015	species	1488215	Brenneria sp. IHBB 6858	Bacteria	2	0.99678	0.99678	1.12347953822043	
D003015	species	1494461	Lactococcus laudensis	Bacteria	2	0.00304456	0.00304456	0.00231301699193932	
D003015	species	1494462	Lactococcus hircilactis	Bacteria	2	0.00293854	0.00293854	0.00182218589084649	
D003015	species	1578165	Mycobacterium saopaulense	Bacteria	2	0.00418673	0.00418673	0.00268710476345825	
D003015	species	1608996	Pseudomonas helleri	Bacteria	2	0.005219065	0.005219065	0.000291731044714134	
D003015	species	1638982	Lysinimicrobium aestuarii	Bacteria	2	0.0230702	0.0230702	0.00926903853050574	
D003015	species	1652017	Novosphingobium sp. YIM78034	Bacteria	2	0.016847705	0.016847705	0.0183315948098372	
D003015	species	1661049	Pseudomonas sp. NBRC 111134	Bacteria	2	0.00384169	0.00384169	0.000221395133189508	
D003015	species	1678308	Planktothrix paucivesiculata	Bacteria	2	0.010542679	0.010542679	0.0138989205894876	
D003015	species	1689449	Tessaracoccus rhinocerotis	Bacteria	2	0.0020975215	0.0020975215	0.00279537483247319	
D003015	species	1707394	Halomonas sp. JCM 11460	Bacteria	2	0.0033199595	0.0033199595	0.00356545937201933	
D003015	species	1721091	Chryseobacterium sp. IHB B 17019	Bacteria	2	0.00322238	0.00322238	0.002923900682342	
D003015	species	1729695	Pseudoclavibacter sp. YIM M12148	Bacteria	2	0.00568081	0.00568081	0.000645475354138328	
D003015	species	1737446	Chitinibacter sp. STM-7	Bacteria	2	0.008581575	0.008581575	0.00679448299440436	
D003015	species	1746950	Microbacterium sp. HBUM179443	Bacteria	2	0.00664565	0.00664565	0.000996440733912459	
D003015	species	1755604	Bacteroides sp. MC_13	Bacteria	2	0.001395605	0.001395605	0.000544139881326484	
D003015	species	1755621	Anaerostipes sp. MC_31	Bacteria	2	0.002852745	0.002852745	0.00117086276362774	
D003015	species	1766719	Caviibacter abscessus	Bacteria	2	0.006906835	0.006906835	0.00265864371551549	
D003015	species	34	Myxococcus xanthus	Bacteria	1	0.000137533	0.000137533		
D003015	species	61	Vitreoscilla stercoraria	Bacteria	1	0.00368067	0.00368067		
D003015	species	72	Simonsiella muelleri	Bacteria	1	0.00507099	0.00507099		
D003015	species	139	Borreliella burgdorferi	Bacteria	1	0.000330012	0.000330012		
D003015	species	159	Brachyspira hyodysenteriae	Bacteria	1	0.000469669	0.000469669		
D003015	species	163	Treponema bryantii	Bacteria	1	0.000759221	0.000759221		
D003015	species	172	Leptospira biflexa	Bacteria	1	0.0159923	0.0159923		
D003015	species	173	Leptospira interrogans	Bacteria	1	0.00223414	0.00223414		
D003015	species	195	Campylobacter coli	Bacteria	1	0.00188859	0.00188859		
D003015	species	206	Campylobacter sputorum	Bacteria	1	0.211311	0.211311		
D003015	species	211	Helicobacter sp. CLO-3	Bacteria	1	0.000944296	0.000944296		
D003015	species	213	Helicobacter cinaedi	Bacteria	1	0.000944296	0.000944296		
D003015	species	215	Helicobacter fennelliae	Bacteria	1	0.00849866	0.00849866		
D003015	species	346	Xanthomonas citri	Bacteria	1	0.00491666	0.00491666		
D003015	species	384	Rhizobium leguminosarum	Bacteria	1	0.00228666	0.00228666		
D003015	species	437	Acidomonas methanolica	Bacteria	1	0.00274281	0.00274281		
D003015	species	477	Moraxella lacunata	Bacteria	1	0.000346336	0.000346336		
D003015	species	484	Neisseria flavescens	Bacteria	1	0.00848	0.00848		
D003015	species	485	Neisseria gonorrhoeae	Bacteria	1	0.00228462	0.00228462		
D003015	species	490	Neisseria sicca	Bacteria	1	0.00434443	0.00434443		
D003015	species	493	Neisseria canis	Bacteria	1	0.00202167	0.00202167		
D003015	species	666	Vibrio cholerae	Bacteria	1	0.00161949	0.00161949		
D003015	species	691	Vibrio natriegens	Bacteria	1	0.000714658	0.000714658		
D003015	species	731	Histophilus somni	Bacteria	1	0.00564143	0.00564143		
D003015	species	749	[Pasteurella] aerogenes	Bacteria	1	0.00220527	0.00220527		
D003015	species	755	Avibacterium gallinarum	Bacteria	1	0.00375488	0.00375488		
D003015	species	756	Pasteurella langaaensis	Bacteria	1	0.00434443	0.00434443		
D003015	species	783	Rickettsia rickettsii	Bacteria	1	0.0022406	0.0022406		
D003015	species	785	Rickettsia typhi	Bacteria	1	0.00291299	0.00291299		
D003015	species	807	Bartonella elizabethae	Bacteria	1	0.00598874	0.00598874		
D003015	species	849	Fusobacterium gonidiaformans	Bacteria	1	0.0022406	0.0022406		
D003015	species	865	Pectinatus frisingensis	Bacteria	1	0.0122234	0.0122234		
D003015	species	870	Dichelobacter nodosus	Bacteria	1	0.000120885	0.000120885		
D003015	species	934	Thiomicrospira pelophila	Bacteria	1	0.00309741	0.00309741		
D003015	species	948	Anaplasma phagocytophilum	Bacteria	1	0.00374644	0.00374644		
D003015	species	974	Sporohalobacter lortetii	Bacteria	1	0.000472148	0.000472148		
D003015	species	984	Pedobacter heparinus	Bacteria	1	0.000944296	0.000944296		
D003015	species	1003	Flexibacter ruber	Bacteria	1	0.00342149	0.00342149		
D003015	species	1025	Flammeovirga arenaria	Bacteria	1	0.000591426	0.000591426		
D003015	species	1028	Marivirga sericea	Bacteria	1	0.000631054	0.000631054		
D003015	species	1057	Thiococcus pfennigii	Bacteria	1	0.00264802	0.00264802		
D003015	species	1074	Rhodoblastus acidophilus	Bacteria	1	0.00877771	0.00877771		
D003015	species	1083	Phaeospirillum molischianum	Bacteria	1	0.00800192	0.00800192		
D003015	species	1085	Rhodospirillum rubrum	Bacteria	1	0.000470709	0.000470709		
D003015	species	1086	Rhodothalassium salexigens	Bacteria	1	0.00247623	0.00247623		
D003015	species	1097	Chlorobaculum tepidum	Bacteria	1	0.00479939	0.00479939		
D003015	species	1102	Prosthecochloris aestuarii	Bacteria	1	0.00825798	0.00825798		
D003015	species	1147	Synechocystis sp. PCC 6714	Bacteria	1	0.000726612	0.000726612		
D003015	species	1219	Prochlorococcus marinus	Bacteria	1	0.000235354	0.000235354		
D003015	species	1272	Kocuria varians	Bacteria	1	0.0020602	0.0020602		
D003015	species	1275	Kocuria rosea	Bacteria	1	0.0061252	0.0061252		
D003015	species	1276	Kytococcus sedentarius	Bacteria	1	0.00502689	0.00502689		
D003015	species	1329	Streptococcus canis	Bacteria	1	0.00266113	0.00266113		
D003015	species	1333	Streptococcus criceti	Bacteria	1	0.00209472	0.00209472		
D003015	species	1371	Marinococcus halophilus	Bacteria	1	0.000944296	0.000944296		
D003015	species	1426	Geobacillus thermoglucosidasius	Bacteria	1	0.000939338	0.000939338		
D003015	species	1494	Clostridium cochlearium	Bacteria	1	0.00338845	0.00338845		
D003015	species	1517	Thermoanaerobacterium thermosaccharolyticum	Bacteria	1	0.000330012	0.000330012		
D003015	species	1523	Clostridium longisporum	Bacteria	1	0.000469669	0.000469669		
D003015	species	1602	Lactobacillus alimentarius	Bacteria	1	0.00425913	0.00425913		
D003015	species	1615	Weissella halotolerans	Bacteria	1	0.0568155	0.0568155		
D003015	species	1677	Arthrobacter pascens	Bacteria	1	0.00556081	0.00556081		
D003015	species	1710	Cellulosimicrobium cellulans	Bacteria	1	0.00506971	0.00506971		
D003015	species	1714	Cellulomonas uda	Bacteria	1	0.00598874	0.00598874		
D003015	species	1774	Mycobacterium chelonae	Bacteria	1	0.00407415	0.00407415		
D003015	species	1789	Mycobacterium xenopi	Bacteria	1	0.000346336	0.000346336		
D003015	species	1797	Mycobacterium thermoresistibile	Bacteria	1	0.005567	0.005567		
D003015	species	1823	Nocardia otitidiscaviarum	Bacteria	1	0.00800192	0.00800192		
D003015	species	1837	Saccharopolyspora hirsuta	Bacteria	1	0.0160038	0.0160038		
D003015	species	1841	Nocardioides albus	Bacteria	1	0.00556081	0.00556081		
D003015	species	1850	Actinopolyspora halophila	Bacteria	1	0.00314535	0.00314535		
D003015	species	1892	Streptomyces anulatus	Bacteria	1	0.00291299	0.00291299		
D003015	species	1961	Streptomyces virginiae	Bacteria	1	0.00374644	0.00374644		
D003015	species	1969	Streptomyces chartreusis	Bacteria	1	0.00303748	0.00303748		
D003015	species	1992	Actinomadura echinospora	Bacteria	1	0.00391221	0.00391221		
D003015	species	1999	Planomonospora venezuelensis	Bacteria	1	0.00439464	0.00439464		
D003015	species	2006	Thermobispora bispora	Bacteria	1	0.000472148	0.000472148		
D003015	species	2020	Thermomonospora curvata	Bacteria	1	0.0024947	0.0024947		
D003015	species	2039	Tropheryma whipplei	Bacteria	1	0.00568666	0.00568666		
D003015	species	2096	Mycoplasma gallisepticum	Bacteria	1	0.00335864	0.00335864		
D003015	species	2104	Mycoplasma pneumoniae	Bacteria	1	0.00335864	0.00335864		
D003015	species	2105	Mycoplasma leachii	Bacteria	1	0.000726612	0.000726612		
D003015	species	2124	Mycoplasma salivarium	Bacteria	1	0.00439464	0.00439464		
D003015	species	2141	Spiroplasma ixodetis	Bacteria	1	0.00257798	0.00257798		
D003015	species	2144	Spiroplasma mirum	Bacteria	1	0.0112646	0.0112646		
D003015	species	2162	Methanobacterium formicicum	Archaea	1	0.00512295	0.00512295		
D003015	species	2189	Methanotorris igneus	Archaea	1	0.00800192	0.00800192		
D003015	species	2190	Methanocaldococcus jannaschii	Archaea	1	0.00160436	0.00160436		
D003015	species	2198	Methanoculleus marisnigri	Archaea	1	0.000346336	0.000346336		
D003015	species	2203	Methanospirillum hungatei	Archaea	1	0.000499913	0.000499913		
D003015	species	2290	Desulfobacter curvatus	Bacteria	1	0.000469669	0.000469669		
D003015	species	2292	Desulfobacter latus	Bacteria	1	0.000939338	0.000939338		
D003015	species	2297	Desulfobacterium niacini	Bacteria	1	0.0122234	0.0122234		
D003015	species	2699	Heliobacterium gestii	Bacteria	1	0.00506586	0.00506586		
D003015	species	2739	Vagococcus salmoninarum	Bacteria	1	0.00291223	0.00291223		
D003015	species	2752	Carnobacterium funditum	Bacteria	1	0.0041137	0.0041137		
D003015	species	2756	Brochothrix thermosphacta	Bacteria	1	0.000470709	0.000470709		
D003015	species	28092	Paraburkholderia andropogonis	Bacteria	1	0.00878928	0.00878928		
D003015	species	28160	Bisgaard Taxon 6	Bacteria	1	0.000235354	0.000235354		
D003015	species	28254	Marinomonas communis	Bacteria	1	0.00368514	0.00368514		
D003015	species	28258	Cobetia marina	Bacteria	1	0.00556081	0.00556081		
D003015	species	28449	Neisseria subflava	Bacteria	1	0.02834	0.02834		
D003015	species	28903	Mycoplasma bovis	Bacteria	1	0.000330012	0.000330012		
D003015	species	29322	[Eubacterium] cellulosolvens	Bacteria	1	0.00598874	0.00598874		
D003015	species	29323	Thermoanaerobacter brockii	Bacteria	1	0.00264802	0.00264802		
D003015	species	29332	[Bacillus] aminovorans	Bacteria	1	0.00286385	0.00286385		
D003015	species	29365	Hathewaya proteolytica	Bacteria	1	0.00314535	0.00314535		
D003015	species	29405	Microlunatus phosphovorus	Bacteria	1	0.00434443	0.00434443		
D003015	species	29447	Xanthomonas albilineans	Bacteria	1	0.00552761	0.00552761		
D003015	species	29495	Vibrio navarrensis	Bacteria	1	0.00335864	0.00335864		
D003015	species	29501	Mycoplasma haemofelis	Bacteria	1	0.00135088	0.00135088		
D003015	species	29573	Halomonas halophila	Bacteria	1	0.00329717	0.00329717		
D003015	species	31899	Caldicellulosiruptor bescii	Bacteria	1	0.00317803	0.00317803		
D003015	species	31910	Halomonas variabilis	Bacteria	1	0.00278505	0.00278505		
D003015	species	31996	Beijerinckia derxii	Bacteria	1	0.0081483	0.0081483		
D003015	species	32040	Acidovorax konjaci	Bacteria	1	0.00491666	0.00491666		
D003015	species	32046	Synechococcus elongatus	Bacteria	1	0.0175554	0.0175554		
D003015	species	33012	Propionimicrobium lymphophilum	Bacteria	1	0.000472148	0.000472148		
D003015	species	33045	Bartonella grahamii	Bacteria	1	0.00563158	0.00563158		
D003015	species	33049	Rhodobacter veldkampii	Bacteria	1	0.000724207	0.000724207		
D003015	species	33058	Thauera selenatis	Bacteria	1	0.00438885	0.00438885		
D003015	species	33865	Methanoplanus endosymbiosus	Archaea	1	0.0529639	0.0529639		
D003015	species	33922	Mycoplasma agassizii	Bacteria	1	0.000235354	0.000235354		
D003015	species	33941	Geobacillus thermoleovorans	Bacteria	1	0.00638937	0.00638937		
D003015	species	33943	Kyrpidia tusciae	Bacteria	1	0.00322695	0.00322695		
D003015	species	33945	Enterococcus avium	Bacteria	1	0.77542	0.77542		
D003015	species	33991	Rickettsia montanensis	Bacteria	1	0.000235354	0.000235354		
D003015	species	34004	Paracoccus aminovorans	Bacteria	1	0.00468011	0.00468011		
D003015	species	34007	Paracoccus versutus	Bacteria	1	0.00669299	0.00669299		
D003015	species	34011	Niveispirillum irakense	Bacteria	1	0.00672179	0.00672179		
D003015	species	34060	Moraxella caviae	Bacteria	1	0.00175614	0.00175614		
D003015	species	34071	Telluria mixta	Bacteria	1	0.0160038	0.0160038		
D003015	species	34105	Streptobacillus moniliformis	Bacteria	1	0.00434443	0.00434443		
D003015	species	35788	Rickettsia africae	Bacteria	1	0.00590737	0.00590737		
D003015	species	35792	Rickettsia parkeri	Bacteria	1	0.00291299	0.00291299		
D003015	species	35793	Rickettsia sibirica	Bacteria	1	0.00669299	0.00669299		
D003015	species	35804	Rhodovulum adriaticum	Bacteria	1	0.00167932	0.00167932		
D003015	species	36741	Mycoplasma feliminutum	Bacteria	1	0.000330012	0.000330012		
D003015	species	36744	Mycoplasma simbae	Bacteria	1	0.000469669	0.000469669		
D003015	species	36823	Gordonia sputi	Bacteria	1	0.000330012	0.000330012		
D003015	species	36839	Clostridium felsineum	Bacteria	1	0.00507099	0.00507099		
D003015	species	37482	Laceyella sacchari	Bacteria	1	0.00473462	0.00473462		
D003015	species	37625	Desulfuromusa kysingii	Bacteria	1	0.00248478	0.00248478		
D003015	species	37636	Thermus scotoductus	Bacteria	1	0.0113186	0.0113186		
D003015	species	37926	Thermocrispum municipale	Bacteria	1	0.000330012	0.000330012		
D003015	species	38310	Rhodococcus coprophilus	Bacteria	1	0.00335255	0.00335255		
D003015	species	38311	Rhodococcus marinonascens	Bacteria	1	0.0024947	0.0024947		
D003015	species	38312	Rhodococcus rhodnii	Bacteria	1	0.00430422	0.00430422		
D003015	species	39765	Thiomicrospira crunogena	Bacteria	1	0.000235354	0.000235354		
D003015	species	40545	Sutterella wadsworthensis	Bacteria	1	0.72682	0.72682		
D003015	species	40561	Zoogloea resiniphila	Bacteria	1	0.005567	0.005567		
D003015	species	42565	Halomonas salina	Bacteria	1	0.00121384	0.00121384		
D003015	species	42735	Thermopallium natronophilum	Bacteria	1	0.000759221	0.000759221		
D003015	species	42808	Alicyclobacillus disulfidooxidans	Bacteria	1	0.000469669	0.000469669		
D003015	species	42862	Rickettsia felis	Bacteria	1	0.00457331	0.00457331		
D003015	species	43595	Halanaerobium saccharolyticum	Bacteria	1	0.0020602	0.0020602		
D003015	species	43657	Pseudoalteromonas luteoviolacea	Bacteria	1	0.000798799	0.000798799		
D003015	species	43663	Paenarthrobacter aurescens	Bacteria	1	0.00199525	0.00199525		
D003015	species	43678	Oerskovia enterophila	Bacteria	1	0.005567	0.005567		
D003015	species	43989	Cyanothece sp. ATCC 51142	Bacteria	1	0.00491666	0.00491666		
D003015	species	43992	Bradyrhizobium liaoningense	Bacteria	1	0.0024947	0.0024947		
D003015	species	44933	Halomonas cupida	Bacteria	1	0.00331181	0.00331181		
D003015	species	45065	Legionella geestiana	Bacteria	1	0.00983332	0.00983332		
D003015	species	45248	Leucothrix mucor	Bacteria	1	0.00501278	0.00501278		
D003015	species	45495	Methylophaga marina	Bacteria	1	0.00297053	0.00297053		
D003015	species	45496	Methylophaga sulfidovorans	Bacteria	1	0.000798799	0.000798799		
D003015	species	45629	Desulfovibrio halophilus	Bacteria	1	0.000120893	0.000120893		
D003015	species	46161	Actinomadura kijaniata	Bacteria	1	0.00232564	0.00232564		
D003015	species	46178	Nonomuraea recticatena	Bacteria	1	0.00669299	0.00669299		
D003015	species	46179	Nonomuraea roseola	Bacteria	1	0.00669299	0.00669299		
D003015	species	46204	Actinocorallia aurantiaca	Bacteria	1	0.00291299	0.00291299		
D003015	species	46256	Weissella hellenica	Bacteria	1	0.000499913	0.000499913		
D003015	species	46353	Agrococcus jenensis	Bacteria	1	0.00309741	0.00309741		
D003015	species	46469	Orenia marismortui	Bacteria	1	0.00506586	0.00506586		
D003015	species	46470	Halanaerobacter lacunarum	Bacteria	1	0.000759221	0.000759221		
D003015	species	47158	Desulfovibrio gracilis	Bacteria	1	0.000137533	0.000137533		
D003015	species	47312	Tsukamurella pulmonis	Bacteria	1	0.00413394	0.00413394		
D003015	species	47760	Streptomyces aurantiacus	Bacteria	1	0.00264802	0.00264802		
D003015	species	47761	Streptomyces ochraceiscleroticus	Bacteria	1	0.00268312	0.00268312		
D003015	species	47872	Micromonospora purpureochromogenes	Bacteria	1	0.0287322	0.0287322		
D003015	species	49118	Candidatus Arthromitus sp. SFB-mouse	Bacteria	1	0.000472148	0.000472148		
D003015	species	50052	Mycoplasma crocodyli	Bacteria	1	0.000469669	0.000469669		
D003015	species	50712	Blastochloris sulfoviridis	Bacteria	1	0.00556081	0.00556081		
D003015	species	50960	Helicobacter trogontum	Bacteria	1	0.00708222	0.00708222		
D003015	species	51665	Aerococcus urinaeequi	Bacteria	1	0.00800192	0.00800192		
D003015	species	52584	Brachyspira pilosicoli	Bacteria	1	0.000330012	0.000330012		
D003015	species	52766	Caldicellulosiruptor lactoaceticus	Bacteria	1	0.0035327	0.0035327		
D003015	species	52774	Actinomyces slackii	Bacteria	1	0.000939338	0.000939338		
D003015	species	53245	Desulfonatronovibrio hydrogenovorans	Bacteria	1	0.00199912	0.00199912		
D003015	species	53398	Hyphomicrobium aestuarii	Bacteria	1	0.000137533	0.000137533		
D003015	species	53437	Nocardiopsis alba	Bacteria	1	0.0125728	0.0125728		
D003015	species	53633	Sulfobacillus acidophilus	Bacteria	1	0.00434443	0.00434443		
D003015	species	54067	Xylophilus ampelinus	Bacteria	1	0.00407415	0.00407415		
D003015	species	54311	Spirulina subsalsa	Bacteria	1	0.000235354	0.000235354		
D003015	species	54571	Streptomyces venezuelae	Bacteria	1	0.00566604	0.00566604		
D003015	species	55148	Deinococcus proteolyticus	Bacteria	1	0.00228462	0.00228462		
D003015	species	55213	Brenneria rubrifaciens	Bacteria	1	0.0034118	0.0034118		
D003015	species	55601	Vibrio anguillarum	Bacteria	1	0.000235354	0.000235354		
D003015	species	55758	Methanobrevibacter filiformis	Archaea	1	0.00324118	0.00324118		
D003015	species	56426	Bartonella clarridgeiae	Bacteria	1	0.0510566	0.0510566		
D003015	species	56460	Xanthomonas vesicatoria	Bacteria	1	0.00142932	0.00142932		
D003015	species	57487	Pseudothermotoga hypogea	Bacteria	1	0.00434443	0.00434443		
D003015	species	58117	Microbispora rosea	Bacteria	1	0.00268392	0.00268392		
D003015	species	58352	Kitasatospora mediocidica	Bacteria	1	0.0195046	0.0195046		
D003015	species	60137	Sulfitobacter pontiacus	Bacteria	1	0.00167932	0.00167932		
D003015	species	60894	Saccharopolyspora spinosa	Bacteria	1	0.00430422	0.00430422		
D003015	species	61016	Virgibacillus salexigens	Bacteria	1	0.00367999	0.00367999		
D003015	species	63959	Demetria terragena	Bacteria	1	0.000235354	0.000235354		
D003015	species	64178	Coleofasciculus chthonoplastes	Bacteria	1	0.00613723	0.00613723		
D003015	species	65497	Actinoalloteichus cyanogriseus	Bacteria	1	0.00228462	0.00228462		
D003015	species	65552	Meiothermus cerbereus	Bacteria	1	0.00194209	0.00194209		
D003015	species	65553	Sulfurospirillum deleyianum	Bacteria	1	0.000472148	0.000472148		
D003015	species	65786	Hydrogenophaga intermedia	Bacteria	1	0.00936023	0.00936023		
D003015	species	66370	Streptomyces flaveus	Bacteria	1	0.00650153	0.00650153		
D003015	species	66869	Streptomyces atroolivaceus	Bacteria	1	0.00563158	0.00563158		
D003015	species	66896	Streptomyces griseoplanus	Bacteria	1	0.00468011	0.00468011		
D003015	species	66904	Streptomyces roseolilacinus	Bacteria	1	0.00770743	0.00770743		
D003015	species	67300	Streptomyces flocculus	Bacteria	1	0.00223224	0.00223224		
D003015	species	67315	Streptomyces lavenduligriseus	Bacteria	1	0.00331181	0.00331181		
D003015	species	67351	Streptomyces puniceus	Bacteria	1	0.00385371	0.00385371		
D003015	species	67573	Psychromonas antarctica	Bacteria	1	0.00167932	0.00167932		
D003015	species	67854	Actinobacillus succinogenes	Bacteria	1	0.000235354	0.000235354		
D003015	species	67859	Haemophilus influenzae-murium	Bacteria	1	0.00552761	0.00552761		
D003015	species	68188	Streptomyces clavifer	Bacteria	1	0.00374644	0.00374644		
D003015	species	68201	Streptomyces floridae	Bacteria	1	0.0024947	0.0024947		
D003015	species	68259	Streptomyces purpurogeneiscleroticus	Bacteria	1	0.00512295	0.00512295		
D003015	species	68286	Streptomyces zaomyceticus	Bacteria	1	0.00202233	0.00202233		
D003015	species	68910	Deinococcus murrayi	Bacteria	1	0.00800192	0.00800192		
D003015	species	69360	Thiocapsa rosea	Bacteria	1	0.00287439	0.00287439		
D003015	species	69484	Actinoplanes liguriensis	Bacteria	1	0.00800192	0.00800192		
D003015	species	70169	Dietzia sp. CIP104289	Bacteria	1	0.005567	0.005567		
D003015	species	70799	Nodularia spumigena	Bacteria	1	0.0119775	0.0119775		
